combined_sheet,batch,source_workbook,source_sheet,excel_row,account,recommended_action,evidence_url,row_json
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,83,AIST,,,"{""Rank"": 382, ""Account Name"": ""AIST"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.3, ""_excel_row"": 83, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,84,Girl Scouts of Western Pennsylvania,,,"{""Rank"": 383, ""Account Name"": ""Girl Scouts of Western Pennsylvania"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.3, ""_excel_row"": 84, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,85,Goodwill SWPA,,,"{""Rank"": 384, ""Account Name"": ""Goodwill SWPA"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.3, ""_excel_row"": 85, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,86,Knox Area Rescue Ministries,,,"{""Rank"": 385, ""Account Name"": ""Knox Area Rescue Ministries"", ""State"": ""Tennessee"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.3, ""_excel_row"": 86, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,87,InVision Human,,,"{""Rank"": 386, ""Account Name"": ""InVision Human"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.2, ""_excel_row"": 87, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,88,A Step Up Academy,,,"{""Rank"": 387, ""Account Name"": ""A Step Up Academy"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.2, ""_excel_row"": 88, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,89,Ohio Association Of Ambulatory Surgery Centers,,,"{""Rank"": 388, ""Account Name"": ""Ohio Association Of Ambulatory Surgery Centers"", ""State"": ""Ohio"", ""Industry"": ""Business Services"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 63.2, ""_excel_row"": 89, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,90,Aegis Commerce Solutions,,,"{""Rank"": 389, ""Account Name"": ""Aegis Commerce Solutions"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.2, ""_excel_row"": 90, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,91,Association of State Dam Safety Officials,,,"{""Rank"": 390, ""Account Name"": ""Association of State Dam Safety Officials"", ""State"": ""Kentucky"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63.1, ""_excel_row"": 91, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,92,Animal Humane Society,,,"{""Rank"": 391, ""Account Name"": ""Animal Humane Society"", ""State"": ""Minnesota"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 63.1, ""_excel_row"": 92, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,93,North Penn Baseball Association,,,"{""Rank"": 392, ""Account Name"": ""North Penn Baseball Association"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63, ""_excel_row"": 93, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,94,National Association of Sports Officials,,,"{""Rank"": 393, ""Account Name"": ""National Association of Sports Officials"", ""State"": ""Wisconsin"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 63, ""_excel_row"": 94, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,95,Quality Progressions,,,"{""Rank"": 394, ""Account Name"": ""Quality Progressions"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 62.9, ""_excel_row"": 95, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,96,National Association of Radio and Telecommunications Engineers,,,"{""Rank"": 395, ""Account Name"": ""National Association of Radio and Telecommunications Engineers"", ""State"": ""Wisconsin"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 62.9, ""_excel_row"": 96, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,97,Coventry Education Association,,,"{""Rank"": 396, ""Account Name"": ""Coventry Education Association"", ""State"": ""Ohio"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 62.9, ""_excel_row"": 97, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,98,Original Equipment Suppliers Association,,,"{""Rank"": 397, ""Account Name"": ""Original Equipment Suppliers Association"", ""State"": ""Michigan"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 62.8, ""_excel_row"": 98, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,99,The Legal Aid Society of Milwaukee,,,"{""Rank"": 398, ""Account Name"": ""The Legal Aid Society of Milwaukee"", ""State"": ""Wisconsin"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 62.8, ""_excel_row"": 99, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,100,Workforce ADL Co-Laboratory,,,"{""Rank"": 399, ""Account Name"": ""Workforce ADL Co-Laboratory"", ""State"": ""Tennessee"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 62.8, ""_excel_row"": 100, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,3,pat_trigger_search_batch_003.xlsx,Batch 003 Accounts,101,Alliance for Nonprofit Resources,,,"{""Rank"": 400, ""Account Name"": ""Alliance for Nonprofit Resources"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 62.7, ""_excel_row"": 101, ""_batch"": 3, ""_source_workbook"": ""pat_trigger_search_batch_003.xlsx"", ""_source_sheet"": ""Batch 003 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,2,American Association of Bovine Practitioners,,,"{""Rank"": ""401"", ""Account Name"": ""American Association of Bovine Practitioners"", ""State"": ""Ohio"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""4538000"", ""Employees"": ""321"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 2, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,3,Printing Industry Midwest,,,"{""Rank"": ""402"", ""Account Name"": ""Printing Industry Midwest"", ""State"": ""Minnesota"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""763830"", ""Employees"": ""10132"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""3"", ""Employee Score"": ""20"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 3, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,4,Project SUCCESS,,,"{""Rank"": ""403"", ""Account Name"": ""Project SUCCESS"", ""State"": ""Minnesota"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""5491886"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""15"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 4, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,5,Cleveland Foundation,,,"{""Rank"": ""404"", ""Account Name"": ""Cleveland Foundation"", ""State"": ""Ohio"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""142432596"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""30"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 5, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,6,The Employers' Association of Ohio,,,"{""Rank"": ""405"", ""Account Name"": ""The Employers' Association of Ohio"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""2922477"", ""Employees"": ""596"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""20"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 6, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,7,Michigan Cardiovascular Institute,,,"{""Rank"": ""406"", ""Account Name"": ""Michigan Cardiovascular Institute"", ""State"": ""Michigan"", ""Industry"": ""Healthcare"", ""Segment"": ""Training Org"", ""Annual Revenue ($)"": ""8405000"", ""Employees"": ""450"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""15"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 7, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,8,Cincinnati USA Regional Chamber,,,"{""Rank"": ""407"", ""Account Name"": ""Cincinnati USA Regional Chamber"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""4164438"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 8, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,9,Society for Industrial and Applied Mathematics,,,"{""Rank"": ""408"", ""Account Name"": ""Society for Industrial and Applied Mathematics"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": null, ""Employees"": ""142"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""0"", ""Employee Score"": ""15"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 9, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,10,Kentucky Association of Criminal Defense Lawyers,,,"{""Rank"": ""409"", ""Account Name"": ""Kentucky Association of Criminal Defense Lawyers"", ""State"": ""Kentucky"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""15001000"", ""Employees"": ""118"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""15"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 10, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,11,Bryn Mawr Film Institute,,,"{""Rank"": ""410"", ""Account Name"": ""Bryn Mawr Film Institute"", ""State"": ""Pennsylvania"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""Annual Revenue ($)"": ""36258000"", ""Employees"": ""235"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""25"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 11, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,12,Family Health Council of Central PA,,,"{""Rank"": ""411"", ""Account Name"": ""Family Health Council of Central PA"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""14441820"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 12, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,13,Kentucky League Of Cities,,,"{""Rank"": ""412"", ""Account Name"": ""Kentucky League Of Cities"", ""State"": ""Kentucky"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""11254643"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 13, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,14,Leadership Memphis,,,"{""Rank"": ""413"", ""Account Name"": ""Leadership Memphis"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""1552958"", ""Employees"": ""35"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""5"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 14, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,15,Tennessee Medical Association,,,"{""Rank"": ""414"", ""Account Name"": ""Tennessee Medical Association"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""3505104"", ""Employees"": ""5000"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""20"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 15, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,16,Hanover Area Young Professionals,,,"{""Rank"": ""415"", ""Account Name"": ""Hanover Area Young Professionals"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""71328000"", ""Employees"": ""371"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""30"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 16, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,17,The Main Line Chamber of Commerce,,,"{""Rank"": ""416"", ""Account Name"": ""The Main Line Chamber of Commerce"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""1386063"", ""Employees"": ""302"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 17, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,18,Action Wellness,,,"{""Rank"": ""417"", ""Account Name"": ""Action Wellness"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""17082843"", ""Employees"": ""117"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""15"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 18, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,19,Tennessee Education Association,,,"{""Rank"": ""418"", ""Account Name"": ""Tennessee Education Association"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""9394526"", ""Employees"": ""196"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""15"", ""Employee Score"": ""15"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 19, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,20,Ohio State Bar Association,,,"{""Rank"": ""419"", ""Account Name"": ""Ohio State Bar Association"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""10880737"", ""Employees"": ""150"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""15"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 20, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,21,Lancaster County Community Foundation,,,"{""Rank"": ""420"", ""Account Name"": ""Lancaster County Community Foundation"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""16323331"", ""Employees"": ""13"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""2"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 21, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,22,Kentucky Primary Care Association,,,"{""Rank"": ""421"", ""Account Name"": ""Kentucky Primary Care Association"", ""State"": ""Kentucky"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""11362255"", ""Employees"": ""15"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""20"", ""Employee Score"": ""2"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 22, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,23,Ohio State Medical Association,,,"{""Rank"": ""422"", ""Account Name"": ""Ohio State Medical Association"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""4791514"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 23, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,24,Jewish Reconstructionist Federation,,,"{""Rank"": ""423"", ""Account Name"": ""Jewish Reconstructionist Federation"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""1428000"", ""Employees"": ""342"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 24, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
accounts,4,pat_trigger_search_batch_004.xlsx,Batch 004 Accounts,25,Boys & Girls Clubs of Greater Memphis,,,"{""Rank"": ""424"", ""Account Name"": ""Boys & Girls Clubs of Greater Memphis"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""Annual Revenue ($)"": ""4051323"", ""Employees"": ""200"", ""Model Fit Score"": null, ""Keyword Score"": null, ""Has Learning Signal"": null, ""Revenue Score"": ""8"", ""Employee Score"": ""18"", ""Model Fit Weighted"": null, ""Keyword Weighted"": null, ""Learning Signal Score"": null, ""Final ICP Score"": null, ""_excel_row"": 25, ""_batch"": 4, ""_source_workbook"": ""pat_trigger_search_batch_004.xlsx"", ""_source_sheet"": ""Batch 004 Accounts""}"
